id	season	week	season_type	start_date	neutral_site	conference_game	attendance	venue_id	venue	home_team	home_conference	home_points	home_line_scores[0]	home_line_scores[1]	home_line_scores[2]	home_line_scores[3]	away_team	away_conference	away_points	away_line_scores[0]	away_line_scores[1]	away_line_scores[2]	away_line_scores[3]
401117528	2019	8	regular	2019-10-19T02:00:00.000Z	FALSE	TRUE		3660	Bulldog Stadium	Fresno State	Mountain West	56	7	21	7	21	UNLV	Mountain West	27	3	14	3	7
401110825	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3887	Donald W. Reynolds Razorback Stadium Frank Broyles Field	Arkansas	SEC	10	0	0	10	0	Auburn	SEC	51	17	0	14	20
401112196	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3793	Kinnick Stadium	Iowa	Big Ten	26	6	3	7	10	Purdue	Big Ten	20	0	7	0	13
401112090	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3784	Jones AT&T Stadium	Texas Tech	Big 12	24	0	7	10	7	Iowa State	Big 12	34	7	13	7	7
401112151	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3832	Memorial Stadium	Illinois	Big Ten	24	0	7	7	10	Wisconsin	Big Ten	23	7	6	7	3
401112119	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3835	Gaylord Family Oklahoma Memorial Stadium	Oklahoma	Big 12	52	14	14	21	3	West Virginia	Big 12	14	0	14	0	0
401110829	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3994	Williams-Brice Stadium	South Carolina	SEC	27	7	3	10	7	Florida	SEC	38	3	7	7	21
401112485	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3873	Papa John's Cardinal Stadium	Louisville	ACC	10	0	3	0	7	Clemson	ACC	45	3	14	7	21
401112488	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3948	Hard Rock Stadium	Miami	ACC	21	14	7	0	0	Georgia Tech	ACC	28	14	7	0	0
401112484	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3615	Alumni Stadium	Boston College	ACC	45	7	17	7	14	NC State	ACC	24	0	3	7	14
401117886	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3892	Rentschler Field	Connecticut	American Athletic	17	0	7	3	7	Houston	American Athletic	24	3	7	7	7
401119283	2019	8	regular	2019-10-19T16:00:00.000Z	FALSE	TRUE		3876	Peden Stadium	Ohio	Mid-American	45	10	14	7	14	Kent State	Mid-American	38	14	10	0	14
401119285	2019	8	regular	2019-10-19T18:00:00.000Z	FALSE	TRUE		3919	Scheumann Stadium	Ball State	Mid-American	52	17	21	14	0	Toledo	Mid-American	14	0	0	7	7
401119282	2019	8	regular	2019-10-19T18:00:00.000Z	FALSE	TRUE		3700	Doyt Perry Stadium	Bowling Green	Mid-American	20	7	0	7	6	Central Michigan	Mid-American	38	7	14	7	10
401114178	2019	8	regular	2019-10-19T18:30:00.000Z	FALSE	TRUE		3831	California Memorial Stadium	California	Pac-12	17	0	3	14	0	Oregon State	Pac-12	21	7	7	0	7
401112109	2019	8	regular	2019-10-19T18:30:00.000Z	FALSE	TRUE		3636	Bill Snyder Family Football Stadium	Kansas State	Big 12	24	7	7	3	7	TCU	Big 12	17	0	10	7	0
401119284	2019	8	regular	2019-10-19T18:30:00.000Z	FALSE	TRUE		3996	Yager Stadium	Miami (OH)	Mid-American	27	0	7	14	6	Northern Illinois	Mid-American	24	3	7	7	7
401121956	2019	8	regular	2019-10-19T19:00:00.000Z	FALSE	TRUE		3608	Paulson Stadium	Georgia Southern	Sun Belt	30	3	7	0	0	Coastal Carolina	Sun Belt	27	0	7	0	3
401117526	2019	8	regular	2019-10-19T19:00:00.000Z	FALSE	TRUE		3984	War Memorial Stadium	Wyoming	Mountain West	23	7	0	6	10	New Mexico	Mountain West	10	0	0	0	10
401121955	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3792	Kidd Brewer Stadium	Appalachian State	Sun Belt	52	21	10	7	14	Louisiana Monroe	Sun Belt	7	7	0	0	0
401112489	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3799	Lane Stadium	Virginia Tech	ACC	43	7	14	0	10	North Carolina	ACC	41	10	7	7	7
401117885	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3854	Nippert Stadium	Cincinnati	American Athletic	24	10	0	7	7	Tulsa	American Athletic	13	0	7	3	3
401114196	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3765	Husky Stadium	Washington	Pac-12	31	7	14	10	0	Oregon	Pac-12	35	7	7	14	7
401117883	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3852	Navy-Marine Corps Memorial Stadium	Navy	American Athletic	35	7	14	0	14	South Florida	American Athletic	3	0	3	0	0
401112486	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3923	Scott Stadium	Virginia	ACC	48	0	17	24	7	Duke	ACC	14	0	0	7	7
401112163	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3665	Maryland Stadium	Maryland	Big Ten	28	7	14	7	0	Indiana	Big Ten	34	14	10	7	3
401114289	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3776	Joe Aillet Stadium	Louisiana Tech	Conference USA	45	7	17	0	21	Southern Mississippi	Conference USA	30	14	13	0	3
401112234	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3754	High Point Solutions Stadium	Rutgers	Big Ten	7	0	0	0	7	Minnesota	Big Ten	42	7	7	7	21
401117887	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3735	Gerald J. Ford Stadium	SMU	American Athletic	45	10	14	7	14	Temple	American Athletic	21	0	7	7	7
401119281	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3768	Summa Field at InfoCision Stadium	Akron	Mid-American	0	0	0	0	0	Buffalo	Mid-American	21	7	0	7	7
401110828	2019	8	regular	2019-10-19T19:30:00.000Z	FALSE	TRUE		3693	Davis Wade Stadium	Mississippi State	SEC	13	0	7	0	6	LSU	SEC	36	3	19	14	0
401112079	2019	8	regular	2019-10-19T20:00:00.000Z	FALSE	TRUE		3646	Boone Pickens Stadium	Oklahoma State	Big 12	27	6	7	7	7	Baylor	Big 12	45	7	3	14	21
401110830	2019	8	regular	2019-10-19T20:00:00.000Z	FALSE	TRUE		3973	Vanderbilt Stadium	Vanderbilt	SEC	21	0	14	0	7	Missouri	SEC	14	0	7	7	0
401114291	2019	8	regular	2019-10-19T20:00:00.000Z	FALSE	TRUE		3803	Legion Field	UAB	Conference USA	38	14	14	7	3	Old Dominion	Conference USA	14	0	3	11	0
401114286	2019	8	regular	2019-10-19T20:00:00.000Z	FALSE	TRUE		3796	Houchens Industries-L. T. Smith Stadium	Western Kentucky	Conference USA	30	7	10	13	0	Charlotte	Conference USA	14	7	7	0	0
401114290	2019	8	regular	2019-10-19T20:00:00.000Z	FALSE	TRUE		3825	Apogee Stadium	North Texas	Conference USA	33	7	10	3	13	Middle Tennessee	Conference USA	30	3	13	0	14
401114292	2019	8	regular	2019-10-19T22:00:00.000Z	FALSE	TRUE		3604	Alamodome	UT San Antonio	Conference USA	31	7	0	17	7	Rice	Conference USA	27	3	7	14	3
401110826	2019	8	regular	2019-10-19T22:00:00.000Z	FALSE	TRUE		3917	Sanford Stadium	Georgia	SEC	21	0	0	14	7	Kentucky	SEC	0	0	0	0	0
401114158	2019	8	regular	2019-10-19T22:00:00.000Z	FALSE	TRUE		587	Rice-Eccles Stadium	Utah	Pac-12	21	0	14	0	7	Arizona State	Pac-12	3	0	0	3	0
401114351	2019	8	regular	2019-10-19T22:00:00.000Z	FALSE	FALSE		3992	Williams Stadium	Liberty	FBS Independents	59	17	28	7	7	Maine		44	3	14	7	20
401119286	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3912	Rynearson Stadium	Eastern Michigan	Mid-American	34	3	7	10	14	Western Michigan	Mid-American	27	7	7	7	6
401114187	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3820	Martin Stadium	Washington State	Pac-12	41	21	3	7	10	Colorado	Pac-12	10	3	0	7	0
401117884	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3652	Bright House Networks Stadium	UCF	American Athletic	41	21	14	6	0	East Carolina	American Athletic	28	0	6	16	6
401112102	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3910	Darrell K Royal-Texas Memorial Stadium	Texas	Big 12	50	14	7	3	26	Kansas	Big 12	48	3	14	7	24
401117529	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3935	Spartan Stadium	San José State	Mountain West	17	7	0	3	7	San Diego State	Mountain West	27	7	6	14	0
401114329	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	FALSE		4246	Georgia State Stadium	Georgia State	Sun Belt	28	7	7	6	8	Army	FBS Independents	21	7	7	7	0
401114287	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		218	FIU Stadium	Florida International	Conference USA	32	3	15	0	14	UTEP	Conference USA	17	7	0	0	10
401117888	2019	8	regular	2019-10-19T23:00:00.000Z	FALSE	TRUE		3805	Liberty Bowl Memorial Stadium	Memphis	American Athletic	47	13	21	6	7	Tulane	American Athletic	17	3	7	0	7
401112226	2019	8	regular	2019-10-19T23:30:00.000Z	FALSE	TRUE		3632	Beaver Stadium	Penn State	Big Ten	28	7	14	0	7	Michigan	Big Ten	21	0	7	7	7
401110827	2019	8	regular	2019-10-19T23:30:00.000Z	FALSE	TRUE		3974	Vaught-Hemingway Stadium	Ole Miss	SEC	17	7	0	7	3	Texas A&M	SEC	24	3	7	7	7
401112487	2019	8	regular	2019-10-19T23:30:00.000Z	FALSE	TRUE		3630	BB&T Field	Wake Forest	ACC	22	6	6	0	10	Florida State	ACC	20	0	14	0	6
401110824	2019	8	regular	2019-10-20T01:00:00.000Z	FALSE	TRUE		3657	Bryant Denny Stadium	Alabama	SEC	35	14	7	7	7	Tennessee	SEC	13	7	3	3	0
401114169	2019	8	regular	2019-10-20T01:30:00.000Z	FALSE	TRUE		477	Los Angeles Memorial Coliseum	USC	Pac-12	41	10	7	10	14	Arizona	Pac-12	14	0	0	0	14
401117215	2019	8	regular	2019-10-20T02:15:00.000Z	FALSE	FALSE		3801	LaVell Edwards Stadium	BYU	FBS Independents	28	7	0	21	0	Boise State	Mountain West	25	7	3	0	15
401117527	2019	8	regular	2019-10-20T02:15:00.000Z	FALSE	TRUE		3905	Romney Stadium	Utah State	Mountain West	36	9	13	0	14	Nevada	Mountain West	10	3	0	0	7
401117525	2019	8	regular	2019-10-20T03:00:00.000Z	FALSE	TRUE		3610	Aloha Stadium	Hawai'i	Mountain West	26	3	17	0	6	Air Force	Mountain West	56	7	21	7	21
401117889	2019	9	regular	2019-10-24T23:30:00.000Z	FALSE	TRUE		4728	John O'Quinn Field at TDECU Stadium	Houston	American Athletic	31	0	13	7	11	SMU	American Athletic	34	7	14	10	3
401114188	2019	9	regular	2019-10-26T01:00:00.000Z	FALSE	TRUE		3726	Folsom Field	Colorado	Pac-12	31	3	14	14	0	USC	Pac-12	35	7	7	7	14
401121957	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3797	Ladd Peebles Stadium	South Alabama	Sun Belt	3	0	0	0	3	Appalachian State	Sun Belt	30	7	6	10	7
401112197	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3911	Ryan Field	Northwestern	Big Ten	0	0	0	0	0	Iowa	Big Ten	20	7	3	7	3
401114330	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	FALSE		3841	Blaik Field at Michie Stadium	Army	FBS Independents	29	7	3	7	12	San José State	Mountain West	34	7	16	0	11
401110835	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3795	Kyle Field	Texas A&M	SEC	49	14	14	14	7	Mississippi State	SEC	30	0	10	7	13
401112152	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3907	Ross-Ade Stadium	Purdue	Big Ten	6	0	0	0	6	Illinois	Big Ten	24	3	14	7	0
401112494	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3752	Heinz Field	Pittsburgh	ACC	12	3	3	3	3	Miami	ACC	16	3	7	0	6
401119288	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3980	Waldo Stadium	Western Michigan	Mid-American	49	0	21	28	0	Bowling Green	Mid-American	10	3	0	7	0
401112110	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3636	Bill Snyder Family Football Stadium	Kansas State	Big 12	48	7	17	17	7	Oklahoma	Big 12	41	17	6	0	18
401112254	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	TRUE		3861	Ohio Stadium	Ohio State	Big Ten	38	0	10	14	14	Wisconsin	Big Ten	7	0	0	7	0
401112266	2019	9	regular	2019-10-26T16:00:00.000Z	FALSE	FALSE		3754	High Point Solutions Stadium	Rutgers	Big Ten	44	7	14	17	6	Liberty	FBS Independents	34	14	7	3	10
401114298	2019	9	regular	2019-10-26T17:00:00.000Z	FALSE	TRUE		3895	Rice Stadium	Rice	Conference USA	6	0	0	6	0	Southern Mississippi	Conference USA	20	0	10	3	7
401119292	2019	9	regular	2019-10-26T18:00:00.000Z	FALSE	TRUE		3919	Scheumann Stadium	Ball State	Mid-American	21	7	0	7	7	Ohio	Mid-American	34	7	6	14	7
401117533	2019	9	regular	2019-10-26T18:00:00.000Z	FALSE	TRUE		3984	War Memorial Stadium	Wyoming	Mountain West	31	14	10	7	0	Nevada	Mountain West	3	3	0	0	0
401114297	2019	9	regular	2019-10-26T18:30:00.000Z	FALSE	TRUE		3775	Joan C. Edwards Stadium	Marshall	Conference USA	26	14	6	3	3	Western Kentucky	Conference USA	23	0	7	6	10
401114344	2019	9	regular	2019-10-26T19:00:00.000Z	FALSE	FALSE		3608	Paulson Stadium	Georgia Southern	Sun Belt	41	7	21	13	0	New Mexico State	FBS Independents	7	7	0	0	0
401119289	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3965	UB Stadium	Buffalo	Mid-American	43	3	27	3	10	Central Michigan	Mid-American	20	7	7	0	6
401114357	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	FALSE		3985	Warren McGuirk Alumni Stadium	UMass	FBS Independents	35	7	14	7	7	Connecticut	American Athletic	56	14	21	7	14
401114294	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3725	Johnny Red"" Floyd Stadium""	Middle Tennessee	Conference USA	50	14	0	23	13	Florida International	Conference USA	17	7	10	0	0
401114295	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3918	Foreman Field	Old Dominion	Conference USA	3	0	3	0	0	Florida Atlantic	Conference USA	41	14	10	7	10
401112492	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3697	Bobby Bowden Field at Doak Campbell Stadium	Florida State	ACC	35	13	8	14	0	Syracuse	ACC	17	0	3	0	14
401112493	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3873	Papa John's Cardinal Stadium	Louisville	ACC	28	7	0	7	14	Virginia	ACC	21	7	7	0	7
401114170	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3940	Stanford Stadium	Stanford	Pac-12	41	7	24	7	3	Arizona	Pac-12	31	10	14	7	0
401112164	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3834	Memorial Stadium	Nebraska	Big Ten	31	14	7	3	7	Indiana	Big Ten	38	9	7	15	7
401114293	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		4418	Jerry Richardson Stadium	Charlotte	Conference USA	39	0	7	14	18	North Texas	Conference USA	38	14	7	14	3
401110833	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3958	Tiger Stadium	LSU	SEC	23	0	10	6	7	Auburn	SEC	20	3	7	3	7
401117890	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3852	Navy-Marine Corps Memorial Stadium	Navy	American Athletic	41	21	10	0	10	Tulane	American Athletic	38	0	14	14	10
401112091	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3772	Jack Trice Stadium	Iowa State	Big 12	27	0	13	7	7	Oklahoma State	Big 12	34	7	14	3	10
401119290	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3739	Glass Bowl	Toledo	Mid-American	37	7	3	21	0	Eastern Michigan	Mid-American	34	0	10	6	15
401119291	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3696	Dix Stadium	Kent State	Mid-American	16	0	6	0	10	Miami (OH)	Mid-American	23	6	3	7	7
401119287	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3764	Brigham Field at Huskie Stadium	Northern Illinois	Mid-American	49	7	14	14	14	Akron	Mid-American	0	0	0	0	0
401112132	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3616	Amon G. Carter Stadium	TCU	Big 12	37	3	10	14	10	Texas	Big 12	27	3	14	3	7
401112207	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3953	TCF Bank Stadium	Minnesota	Big Ten	52	14	14	10	14	Maryland	Big Ten	10	0	3	0	7
401112218	2019	9	regular	2019-10-26T19:30:00.000Z	FALSE	TRUE		3936	Spartan Stadium	Michigan State	Big Ten	7	0	0	7	0	Penn State	Big Ten	28	7	14	7	0
401117892	2019	9	regular	2019-10-26T19:45:00.000Z	FALSE	TRUE		3699	Dowdy-Ficklen Stadium	East Carolina	American Athletic	20	7	3	0	10	South Florida	American Athletic	45	14	21	3	7
401112491	2019	9	regular	2019-10-26T20:00:00.000Z	FALSE	TRUE		3787	Kenan Memorial Stadium	North Carolina	ACC	20	7	0	10	3	Duke	ACC	17	3	0	14	0
401117532	2019	9	regular	2019-10-26T20:00:00.000Z	FALSE	TRUE		3971	University Stadium	New Mexico	Mountain West	31	3	0	7	21	Hawai'i	Mountain West	45	21	14	3	7
401110834	2019	9	regular	2019-10-26T20:00:00.000Z	FALSE	TRUE		3853	Neyland Stadium	Tennessee	SEC	41	3	14	14	10	South Carolina	SEC	21	7	14	0	0
401121959	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		4246	Georgia State Stadium	Georgia State	Sun Belt	52	7	21	7	17	Troy	Sun Belt	33	0	14	0	19
401121958	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		3625	Centennial Bank Stadium	Arkansas State	Sun Belt	38	7	10	14	7	Texas State	Sun Belt	14	0	14	0	0
401110831	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		3657	Bryant Denny Stadium	Alabama	SEC	48	17	24	7	0	Arkansas	SEC	7	0	0	0	7
401117893	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		3674	Skelly Field at H. A. Chapman Stadium	Tulsa	American Athletic	41	0	17	14	10	Memphis	American Athletic	42	14	14	7	7
401117891	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		3806	Lincoln Financial Field	Temple	American Athletic	21	7	14	0	0	UCF	American Athletic	63	14	14	28	7
401112103	2019	9	regular	2019-10-26T23:00:00.000Z	FALSE	TRUE		3833	Memorial Stadium	Kansas	Big 12	37	0	14	6	17	Texas Tech	Big 12	34	7	10	10	7
401112227	2019	9	regular	2019-10-26T23:30:00.000Z	FALSE	FALSE		3558	Michigan Stadium	Michigan	Big Ten	45	3	14	7	21	Notre Dame	FBS Independents	14	0	0	7	7
401110832	2019	9	regular	2019-10-26T23:30:00.000Z	FALSE	TRUE		3683	Commonwealth Stadium	Kentucky	SEC	29	0	22	0	7	Missouri	SEC	7	0	0	7	0
401114159	2019	9	regular	2019-10-26T23:30:00.000Z	FALSE	TRUE		1056	Rose Bowl	UCLA	Pac-12	42	14	14	14	0	Arizona State	Pac-12	32	7	0	3	22
401112490	2019	9	regular	2019-10-26T23:30:00.000Z	FALSE	TRUE		3836	Memorial Stadium	Clemson	ACC	59	17	21	14	7	Boston College	ACC	7	0	7	0	0
401117531	2019	9	regular	2019-10-26T23:30:00.000Z	FALSE	TRUE		3660	Bulldog Stadium	Fresno State	Mountain West	31	7	7	14	3	Colorado State	Mountain West	41	14	7	3	17
401114296	2019	9	regular	2019-10-27T00:00:00.000Z	FALSE	TRUE		3946	Sun Bowl Stadium	UTEP	Conference USA	21	7	0	0	14	Louisiana Tech	Conference USA	42	7	21	14	0
401114179	2019	9	regular	2019-10-27T02:00:00.000Z	FALSE	TRUE		587	Rice-Eccles Stadium	Utah	Pac-12	35	7	21	7	0	California	Pac-12	0	0	0	0	0
401117530	2019	9	regular	2019-10-27T02:15:00.000Z	FALSE	TRUE		3713	Falcon Stadium	Air Force	Mountain West	31	0	17	7	7	Utah State	Mountain West	7	0	0	7	0
401117534	2019	9	regular	2019-10-27T02:30:00.000Z	FALSE	TRUE		3914	Sam Boyd Stadium	UNLV	Mountain West	17	0	7	3	7	San Diego State	Mountain West	20	14	3	3	0
401114197	2019	9	regular	2019-10-27T02:30:00.000Z	FALSE	TRUE		3626	Autzen Stadium	Oregon	Pac-12	37	9	8	7	13	Washington State	Pac-12	35	3	14	3	15
401112080	2019	10	regular	2019-11-01T00:00:00.000Z	FALSE	TRUE		4727	McLane Stadium	Baylor	Big 12	17	7	0	7	3	West Virginia	Big 12	14	0	0	14	0
401121960	2019	10	regular	2019-11-01T00:00:00.000Z	FALSE	TRUE		3792	Kidd Brewer Stadium	Appalachian State	Sun Belt	21	0	7	0	14	Georgia Southern	Sun Belt	24	7	3	14	0
401117894	2019	10	regular	2019-11-02T00:00:00.000Z	FALSE	TRUE		3892	Rentschler Field	Connecticut	American Athletic	10	7	3	0	0	Navy	American Athletic	56	14	14	14	14
401112153	2019	10	regular	2019-11-02T04:00:00.000Z	FALSE	TRUE		3832	Memorial Stadium	Illinois	Big Ten						Rutgers	Big Ten					
401114189	2019	10	regular	2019-11-02T04:00:00.000Z	FALSE	TRUE		1056	Rose Bowl	UCLA	Pac-12						Colorado	Pac-12					
401114171	2019	10	regular	2019-11-02T04:00:00.000Z	FALSE	TRUE		3619	Arizona Stadium	Arizona	Pac-12						Oregon State	Pac-12					
401112165	2019	10	regular	2019-11-02T04:00:00.000Z	FALSE	TRUE		3830	Memorial Stadium	Indiana	Big Ten						Northwestern	Big Ten					
401112243	2019	10	regular	2019-11-02T04:00:00.000Z	FALSE	TRUE		3907	Ross-Ade Stadium	Purdue	Big Ten						Nebraska	Big Ten					
401117895	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		3652	Bright House Networks Stadium	UCF	American Athletic						Houston	American Athletic					
401114300	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		218	FIU Stadium	Florida International	Conference USA						Old Dominion	Conference USA					
401110841	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	FALSE		3795	Kyle Field	Texas A&M	SEC						UT San Antonio	Conference USA					
401112495	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		1964	Carrier Dome	Syracuse	ACC						Boston College	ACC					
401119294	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		3912	Rynearson Stadium	Eastern Michigan	Mid-American						Buffalo	Mid-American					
401119295	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		3786	Kelly/Shorts Stadium	Central Michigan	Mid-American						Northern Illinois	Mid-American					
401112500	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		3630	BB&T Field	Wake Forest	ACC						NC State	ACC					
401112208	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	TRUE		3665	Maryland Stadium	Maryland	Big Ten						Michigan	Big Ten					
401114352	2019	10	regular	2019-11-02T16:00:00.000Z	FALSE	FALSE		3985	Warren McGuirk Alumni Stadium	UMass	FBS Independents						Liberty	FBS Independents					
401119293	2019	10	regular	2019-11-02T18:00:00.000Z	FALSE	TRUE		3700	Doyt Perry Stadium	Bowling Green	Mid-American						Akron	Mid-American					
401112501	2019	10	regular	2019-11-02T18:30:00.000Z	FALSE	FALSE		3855	Notre Dame Stadium	Notre Dame	FBS Independents						Virginia Tech	ACC					
401121962	2019	10	regular	2019-11-02T19:00:00.000Z	FALSE	TRUE		3654	Brooks Stadium	Coastal Carolina	Sun Belt						Troy	Sun Belt					
401112104	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3833	Memorial Stadium	Kansas	Big 12						Kansas State	Big 12					
401110838	2019	10	regular	2019-11-02T19:30:00.000Z	TRUE	TRUE		3712	EverBank Field	Florida	SEC						Georgia	SEC					
401112497	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3697	Bobby Bowden Field at Doak Campbell Stadium	Florida State	ACC						Miami	ACC					
401121961	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3817	Malone Stadium	Louisiana Monroe	Sun Belt						Arkansas State	Sun Belt					
401117538	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		5388	Canvas Stadium	Colorado State	Mountain West						UNLV	Mountain West					
401112127	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3646	Boone Pickens Stadium	Oklahoma State	Big 12						TCU	Big 12					
401114302	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3895	Rice Stadium	Rice	Conference USA						Marshall	Conference USA					
401114303	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		3825	Apogee Stadium	North Texas	Conference USA						UTEP	Conference USA					
401114331	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	FALSE		3713	Falcon Stadium	Air Force	Mountain West						Army	FBS Independents					
401114299	2019	10	regular	2019-11-02T19:30:00.000Z	FALSE	TRUE		4418	Jerry Richardson Stadium	Charlotte	Conference USA						Middle Tennessee	Conference USA					
401114227	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	TRUE		3765	Husky Stadium	Washington	Pac-12						Utah	Pac-12					
401110836	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	TRUE		3887	Donald W. Reynolds Razorback Stadium Frank Broyles Field	Arkansas	SEC						Mississippi State	SEC					
401112496	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	FALSE		3836	Memorial Stadium	Clemson	ACC						Wofford						
401112498	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	TRUE		721	Bobby Dodd Stadium at Historic Grant Field	Georgia Tech	ACC						Pittsburgh	ACC					
401114301	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	TRUE		3796	Houchens Industries-L. T. Smith Stadium	Western Kentucky	Conference USA						Florida Atlantic	Conference USA					
401117898	2019	10	regular	2019-11-02T20:00:00.000Z	FALSE	TRUE		4729	Benson Field at Yulman Stadium	Tulane	American Athletic						Tulsa	American Athletic					
401121963	2019	10	regular	2019-11-02T21:00:00.000Z	FALSE	TRUE		3666	Cajun Field	Louisiana	Sun Belt						Texas State	Sun Belt					
401110837	2019	10	regular	2019-11-02T23:00:00.000Z	FALSE	TRUE		3785	Jordan-Hare Stadium	Auburn	SEC						Ole Miss	SEC					
401110840	2019	10	regular	2019-11-02T23:00:00.000Z	FALSE	FALSE		3853	Neyland Stadium	Tennessee	SEC						UAB	Conference USA					
401117896	2019	10	regular	2019-11-02T23:00:00.000Z	FALSE	TRUE		3699	Dowdy-Ficklen Stadium	East Carolina	American Athletic						Cincinnati	American Athletic					
